dia_no_laboral,x,y,dc,dmc,ffmc,isi,ndvi,elevacion,temperatura,humedad,viento,precipitaciones,superficie,dia_0,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,hora_0-8,hora_8-16,hora_16-23
1,41,50,27.461525,6.8681917,83.98863,9.86462,0.477999985,10.40503311,6.1,66,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,13,9,18.75684,4.5746207,83.667854,9.454165,0.767499983,19.13656425,7.2,63.5,24.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,20,28,21.933483,5.6006637,83.75404,4.667391,0.318699986,13.05017948,12,66,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,28,30,24.709505,5.8161798,83.80231,4.6972766,0.298900008,15.39488316,12,66,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,11,19,24.394033,6.3491554,83.80134,4.691668,0.686399996,24.57557678,20.1,36,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,60,57,42.989796,8.476784,64.4032,1.0265026,0.934400022,12.72128391,10.45,74,16.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,18,25,42.33074,10.822243,82.78726,4.811655,0.558399975,15.69226646,12.55,74,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,12,13,42.33074,10.822243,82.78726,4.811655,0.653100014,22.30282402,12.55,74,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,32,30,48.464764,11.02972,85.17378,3.577958,0.425900012,14.1201334,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,26,27,6.309361,1.6698445,64.85328,1.3766683,0.592499971,17.22247696,20.6,54,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,39,37,18.70694,4.032717,82.33442,3.7883298,0.529699981,18.47493172,15.8,76,33,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,49,56,20.670418,6.566192,85.17845,3.583959,0.566600025,13.18785286,17.7,40,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,23,19,20.465036,6.519178,85.329605,3.659678,0.709800005,13.34875011,10.7,88,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,44,40,27.228231,8.129673,85.93185,0,0.604499996,14.23455429,19,40,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,20,15,23.062302,7.8312926,85.92892,0,0.726599991,18.37770081,18,37,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,19,27,39.421345,11.877682,75.28007,2.3282382,0.423599988,16.42317772,15.3,76.5,16.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,54,50,39.626724,12.550008,76.568504,2.5260684,0.550899982,9.462760925,14.4,78,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,9,9,60.926373,13.08029,81.92638,2.2269015,0.756699979,17.66601563,25.2,44,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,29,23,65.6534,10.20853,73.79535,1.4347702,0.741400003,13.68643379,16.6,63,13,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,36,37,21.473028,3.4210715,48.502804,1.0452279,0.59009999,18.66046524,12.3,79.5,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,18,13,28.982944,5.34033,78.79311,1.8847315,0.710399985,18.99773598,17.6,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,22,21,50.92065,10.516507,85.75968,13.946427,0.639800012,17.81643295,21.5,43,41,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,57,59,76.94141,13.165398,86.22705,6.6519413,0.405900002,16.4165535,20.8,42,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,33,33,96.52486,18.713629,72.46488,2.513706,0.448399991,17.98062897,14.6,80,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,39,51,105.69209,15.991018,87.72142,11.014146,0.3565,9.001947403,14,55,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,41,48,111.43993,17.794546,87.5897,6.1976953,0.621800005,16.32390976,18.6,63,15,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,56,57,115.289276,14.223359,82.36806,3.5690134,0.613900006,17.81826019,23.8,42,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,17,24,85.19987,12.972294,83.11081,3.9198835,0.395200014,14.05196953,19.4,77,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,35,30,113.61497,13.964478,82.67881,3.7102084,0.492399991,12.77470207,19.4,77,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,15,13,67.259476,10.981855,83.05329,1.921466,0.704699993,20.94331169,17.95,43.5,8.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,17,17,67.259476,10.981855,83.05329,1.921466,0.75059998,20.09931374,18.8,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,17,16,67.259476,10.981855,83.05329,1.921466,0.798099995,20.52319336,20.7,33,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,17,19,77.46483,12.5877695,84.3729,2.1337748,0.762399971,19.65896416,20,35,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,40,52,88.98428,14.865687,87.81973,3.4585698,0.3486,8.436327934,20,35,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,29,21,106.9575,15.455063,88.08853,8.285075,0.58099997,11.25863934,24,39,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,31,20,106.9575,15.455063,88.08853,8.285075,0.58099997,6.428648949,23.8,52,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,20,16,90.53395,18.085348,88.29484,8.114447,0.747699976,21.32519913,20.4,70,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,19,18,90.53395,18.085348,88.29484,8.114447,0.723999977,21,20,69,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,19,7,90.53395,18.085348,88.29484,8.114447,0.714299977,10.28063202,11,80,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,18,11,95.558525,19.236444,85.996864,9.096791,0.703400016,16.83354759,14.6,57,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,22,12,101.26363,21.439173,87.30218,5.0422893,0.550300002,11.07832241,18,62,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,25,14,124.33263,21.525486,87.30188,5.042078,0.619799972,11.04213619,19.9,53,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,22,19,134.69263,33.781013,86.51879,6.841696,0.667200029,14.49418831,20.5,69,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,12,11,147.28252,38.904015,89.00438,11.977635,0.703800023,18.53036308,19.1,71,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,56,54,165.9646,45.035637,91.16286,12.199296,0.523800015,14.89723396,28.7,36,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,50,50,173.94409,48.420147,91.10944,13.421195,0.552699983,16.881567,20,76,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,31,20,186.97255,36.329018,84.627495,4.4949536,0.606099963,6.915866375,26.8,56,10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,15,9,166.97359,39.742508,85.985405,5.424293,0.728500009,19.0948658,30,43,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,16,6,166.97359,39.742508,85.985405,5.424293,0.6972,14.42262554,33.5,37,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,12,12,166.97359,39.742508,85.985405,5.424293,0.675499976,18.474823,33,42,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,50,51,190.18887,46.61694,86.15044,9.688039,0.478300005,14.97855091,17.1,90,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,19,18,182.30624,43.80597,86.67705,6.506605,0.716499984,19.99277496,23.05,76,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,25,16,202.3052,40.39248,86.457756,6.307677,0.649800003,16.25884056,25,69,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,32,22,135.98022,16.547655,68.79149,2.3299751,0,8.75908947,26.6,62,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,57,53,123.53595,20.130308,68.615395,2.3169637,0.494500011,11.43092823,27.2,58,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,26,22,143.63449,20.163092,88.28886,14.210891,0.471399993,15.39498711,19.8,51,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,55,58,131.19022,23.745745,88.26538,14.163122,0.208700001,17.55999565,20.8,50.5,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,24,11,157.91066,25.38177,88.68432,21.193384,0,8.199876785,16.4,45,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,23,27,151.17671,27.59108,88.68527,21.19627,0.56309998,20.23746109,15.5,60,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,24,24,157.91066,25.38177,88.68432,21.193384,0.453799993,18.05209732,15.3,61,30.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,37,27,165.79256,29.02325,90.327965,15.10025,0,6.716790676,27,28,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,53,48,169.44585,40.667934,92.00282,21.030756,0.642700016,13,18.1,53.5,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,23,18,175.15617,39.294594,92.00282,21.03076,0.649800003,19.42985725,18.7,46,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,38,40,190.49812,41.73194,92.47535,34.448032,0.349700004,16.04509735,31,23,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,21,9,190.59082,46.33351,89.812874,25.463428,0.641099989,12.0380249,15.05,57,32.5,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,26,16,203.88794,46.134506,88.50974,15.6782055,0.649800003,14.78989315,14.5,60,26.5,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,42,51,191.44366,49.71716,88.395355,15.4229555,0.459300011,11.7518549,14.5,60,26.5,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,7,197.15399,48.34382,88.50974,15.6782055,0.335099995,10.65099144,16.8,38,35,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,59,58,191.44366,49.71716,88.395355,15.4229555,0.722000003,13.71634007,11,82,7,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,32,41,211.83777,49.96492,90.79471,18.199009,0.487699986,17.35070419,19.2,61,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,34,42,211.83777,49.96492,90.79471,18.199009,0.495099992,17.93458176,27.4,27,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,14,16,205.10382,52.174232,90.79471,18.199009,0.709299982,27.29317665,29.1,24,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,56,57,199.3935,53.547573,90.78387,18.170862,0.558200002,17.70609474,29.1,29,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,38,47,199.3935,53.547573,90.78387,18.170862,0.549000025,15,26.7,33,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,18,9,213.32916,56.097878,90.879,19.883251,0.765500009,20.02677727,22.8,55,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,55,58,207.61884,57.47122,90.878136,19.88081,0.598200023,16.50709724,24.45,54,14.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,40,52,207.61884,57.47122,90.878136,19.88081,0.323500007,7.143547535,25.6,45,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,55,56,207.61884,57.47122,90.878136,19.88081,0.558200002,14.89344215,28.3,30,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,6,12,213.32916,56.097878,90.879,19.883251,0.636799991,15.60689926,22,58,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,4,10,221.97227,60.116463,90.92864,12.94002,0.713,19.3917923,28.2,55,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,11,19,221.97227,60.116463,90.92864,12.94002,0.583199978,18.83969498,27.3,57,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,17,14,221.97227,60.116463,90.92864,12.94002,0.68629998,20.20140266,28.2,55,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,2,9,206.06828,31.88228,49.456825,0.3442923,0.609799981,12.04663086,20.2,76,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,18,23,222.06964,39.1232,91.206184,7.8598175,0.519999981,18.48369408,27.2,23,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,40,50,188.31274,19.922485,56.325813,0.7253875,0.541899979,10.60679436,21.3,77,10.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,55,57,183.53961,15.539286,77.314476,1.5983734,0.622500002,16.48506165,27.5,39,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,46,51,183.53961,15.539286,77.314476,1.5983734,0.715900004,15.02317905,18.5,93,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,50,50,192.5288,20.321482,90.88574,8.429978,0.585300028,16.74516296,33.8,27,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,46,57,129.44196,9.243486,56.14665,0.79637957,0.369199991,12.78194714,21.5,70.5,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,49,53,126.115204,6.946491,66.20339,1.4691736,0.630299985,16.13505936,22,86,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,30,39,146.39516,10.492152,84.61944,3.0935657,0.629100025,15.3700428,21.85,61.5,10.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,8,10,173.75099,19.876675,91.06977,9.624194,0.747500002,19.91126442,22,83,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,46,56,160.3343,22.38803,91.11736,9.920348,0.408899993,13.93570328,28.4,49,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,21,21,182.43204,23.614346,91.119484,9.923346,0.621399999,18.22142792,30.6,50,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,47,51,144.94269,20.266933,89.87048,8.390547,0.656599998,15.34504032,23.2,43,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,47,56,144.94269,20.266933,89.87048,8.390547,0.424499989,12.9504137,21.1,64,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,25,18,32.957607,19.515646,90.906,10.274839,0.706299961,20.29488373,20.9,54.5,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,33,44,74.94756,19.754333,90.90768,10.277304,0.537999988,15.81059551,22.6,42,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,43,53,74.94756,19.754333,90.90768,10.277304,0.578499973,16.70879364,18.6,56,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12,13,24.69779,10.457312,78.39761,1.1592134,0.718100011,22.65712547,28.2,64,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,45,41,32.54102,14.504068,87.32945,4.2571583,0.647599995,15.05441761,19.9,76,15,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,43,38,8.616376,9.6571,77.64585,2.8948016,0.515399992,16.23660469,20.8,68,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,17,14,21.062166,13.126589,88.865555,4.5514045,0.719500005,20.03877449,29.4,34,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,20,12,29.477406,16.096424,88.914536,5.728458,0.73299998,17.2287159,20.2,85,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,14,14,46.784657,21.169767,88.537926,5.7214313,0.773999989,22.34832764,23.2,90,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,25,16,27.971266,13.41108,77.42955,2.444278,0.711499989,13.99271679,30.4,52,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,41,50,12.882834,4.729553,77.98526,6.152252,0.570900023,10.75639725,25.9,78,22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5,8,35.468063,11.281469,87.32964,4.232186,0.656099975,14.0998764,19.2,68.5,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,48,42,39.36366,14.076774,89.197426,10.2059355,0.518999994,8.822872162,30.2,44,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,50,55,61.988926,21.768553,89.96376,13.022381,0.620999992,12.60632992,29.6,61.5,9.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,37,46,19.10714,5.7460933,47.127163,0.29023218,0.648500025,17.58340645,22.05,81.5,17.5,0.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,37,48,26.470877,7.38611,75.224266,1.922279,0.694800019,13.03816795,21.4,79,19,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,43,47,41.734097,11.541363,83.54138,3.3361666,0.648199975,20.36508179,23.5,77,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,42,53,77.51136,13.350875,73.79208,1.2782987,0.595499992,13.61832905,29.2,54,24,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,52,57,32.314167,6.944615,53.196327,0.30496833,0.40959999,15.89874744,25.5,73,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,34,27,34.480736,10.292312,85.330246,3.4849536,0.511500001,10.00202084,23.8,82,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,48,54,12.035166,5.4707184,83.09391,8.722079,0.78579998,14.99900436,21.75,71,26,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,9,7,5.6447816,4.826803,69.090294,1.6820611,0.761500001,12.67696762,16.5,85,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,40,40,10.471065,5.444173,78.5189,7.457053,0.344799995,17.41884041,19.9,41,37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,43,48,6.3600936,3.4043767,69.963776,4.7287617,0.670300007,16.84378624,19,40,30,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,22,19,20.401718,8.513338,84.83502,2.271491,0.717299998,15,22.2,57,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,47,48,25.997702,8.941519,85.59076,3.1483932,0.764699996,18.02998924,19.85,73,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,40,47,67.50452,14.318149,84.641525,7.559718,0.680599988,16.27520561,22.55,80.5,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,38,46,73.42455,15.710155,84.87683,6.5918026,0.711600006,18.51753616,23.3,68,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,29,21,127.35656,26.088814,86.66406,19.64632,0.653500021,11.03293324,19.4,72.5,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,40,45,93.17947,8.863851,83.820305,2.619256,0.796700001,19.98278427,14.5,93,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,34,32,12.360314,2.8629181,75.01216,3.4700022,0.450100005,13.12593842,13.4,74,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,58,56,38.783356,3.529165,81.90224,4.4279833,0.837799966,12.62223816,21.6,56,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,43,51,42.974754,4.474098,83.30321,2.9141192,0.698800027,12.70687771,22.8,52,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,44,50,50.40802,6.294427,84.203835,4.1752577,0.7245,10.69248581,17.7,70.5,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,28,21,31.339886,7.3436174,84.08809,4.247862,0.674399972,14.41060734,22,51,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,10,12,27.107445,7.2695003,84.23075,4.3298955,0.802100003,24.25494766,18.05,72,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,49,48,56.944115,6.098925,71.120964,1.4318775,0.753400028,16.13530922,15,79,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,50,57,70.22826,8.197908,79.89444,3.890492,0.700699985,17.17698288,19.7,87,9.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,21,12,47.97365,5.7409415,75.16255,1.7321445,0.806999981,17.15157318,12.2,96,2,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,22,16,53.12095,7.2081637,82.79863,2.104058,0.770600021,16.24586868,13.3,80,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,32,23,54.81155,7.1027317,82.679474,2.0726345,0.66109997,7.106475353,12.2,79.5,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,16,21,55.74267,7.9818883,83.715866,3.2036524,0.780200005,20.98422623,11.65,70,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,49,51,56.485897,10.202019,83.51353,6.7784076,0.654600024,13.70769691,16,51,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,34,37,38.873173,8.928686,83.51344,6.778333,0.512399971,17.74143219,9.6,82,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,47,53,72.0414,13.579345,80.395,3.1207314,0.743600011,16.31071663,17.2,81,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,37,35,60.647823,9.850262,75.46596,2.840143,0.659099996,15.13959694,9.1,48,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,8,15,48.58195,2.7919893,80.10478,3.285705,0.718400002,20.98515701,12.7,75.5,9.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,49,51,83.14094,4.983376,81.45475,3.8561702,0.745100021,15.88568592,12,91,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,45,37,4.019839,2.0923576,54.358124,1.0309418,0,8.343877792,12.75,83,20.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,19,21,8.610313,3.34329,79.71465,3.4606729,0.73150003,16.69116974,10.4,66,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
